DATAFLOW,LAST UPDATE,freq,unit,c_birth,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2008,31.8,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2009,32.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2010,31.8,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2011,32.8,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2012,32.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2013,31.2,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2014,32.8,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2015,33.2,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2016,31.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2017,32.3,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2018,32.4,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2007,2019,30.8,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2010,33.4,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2011,35.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2012,33.2,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2013,32.4,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2014,34.2,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2015,34.4,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2016,33.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2017,33.9,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2018,33.7,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2019,31.6,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2020,32.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2021,33.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU27_2020,2022,32.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2010,31.7,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2011,32.8,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2012,32.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2013,31.3,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2014,32.8,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2015,33.2,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2016,31.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2017,32.3,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2018,32.4,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EU28,2019,30.8,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2004,23.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2005,21.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2006,24.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2007,22.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2008,28.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2009,34.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2010,34.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2011,26.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2012,23.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2013,21.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2014,21.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2015,19.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2016,19.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2017,20.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2018,19.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2019,15.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2020,17.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2021,15.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FI,2022,19.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2004,24.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2005,25.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2006,24.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2007,28.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2008,31.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2009,32.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2010,30.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2011,39.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2012,35.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2013,37.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2014,34.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2015,38.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2016,40.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2017,40.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2018,43.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2019,36.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2020,36.3,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2021,34.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,FR,2022,40.2,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2010,24.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2011,28.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2012,29.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2013,37.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2014,33.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2015,32.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2016,31.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2017,32.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2018,30.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2019,23.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2020,21.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2021,22.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HR,2022,27.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2005,17.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2006,15.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2007,20.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2008,15.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2009,13.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2010,8.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2011,23.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2012,30.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2013,8.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2014,17.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2015,22.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2016,19.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2017,31.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2018,16.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2019,8.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2020,1.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2021,2.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,HU,2022,1.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2003,22.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2004,23.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2005,30.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2006,20.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2007,17.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2008,14.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2009,12.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2010,17.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2011,16.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2012,20.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2013,21.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2014,20.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2015,21.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2016,21.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2017,18.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2018,19.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2019,16.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2020,18.9,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2021,18.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IE,2022,18.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2004,14.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2005,10.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2006,11.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2007,10.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2008,16.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2009,10.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2010,15.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2011,18.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2012,12.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2013,11.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2014,7.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2015,16.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2016,15.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2017,13.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IS,2018,13.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2004,32.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2005,27.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2006,29.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2007,30.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2008,31.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2009,34.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2010,38.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2011,37.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2012,34.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2013,31.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2014,35.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2015,40.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2016,40.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2017,41.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2018,40.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2019,33.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2020,39.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2021,37.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,IT,2022,37.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2005,25.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2006,18.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2007,14.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2008,7.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2009,26.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2010,15.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2011,35.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2012,20.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2013,28.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2014,36.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2015,35.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2016,38.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2017,31.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2018,22.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2019,22.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2020,14.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2021,6.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LT,2022,18.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2003,21.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2004,27.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2005,29.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2006,27.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2007,27.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2008,27.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2009,28.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2010,25.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2011,24.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2012,27.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2013,28.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2014,29.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2015,25.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2016,24.7,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2017,24.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2018,25.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2019,29.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2020,25.9,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2021,32.4,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LU,2022,26.6,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2005,22.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2006,23.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2007,17.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2008,19.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2009,22.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2010,22.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2011,24.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2012,22.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2013,17.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2014,15.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2015,17.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2016,8.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2017,14.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2018,11.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2019,13.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2020,12.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2021,15.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,LV,2022,11.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,ME,2013,40.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,ME,2014,30.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,ME,2015,37.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,ME,2016,37.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,ME,2017,42.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,ME,2018,46.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,ME,2019,46.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,ME,2020,32.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,ME,2021,36.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2010,16.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2011,26.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2012,28.0,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2013,20.3,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2014,46.0,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2015,52.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2016,48.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2017,45.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2018,36.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2019,28.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MK,2020,20.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2005,8.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2006,8.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2007,25.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2008,19.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2009,19.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2010,25.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2011,19.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2012,25.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2013,24.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2014,28.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2015,30.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2016,28.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2017,28.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2018,26.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2019,20.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2020,13.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2021,20.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,MT,2022,22.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2005,29.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2006,31.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2007,24.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2008,22.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2009,28.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2010,20.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2011,29.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2012,23.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2013,23.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2014,24.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2015,20.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2016,27.5,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2017,27.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2018,26.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2019,27.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2020,29.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2021,31.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NL,2022,29.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2003,17.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2004,18.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2005,22.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2006,21.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2007,19.7,
